Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Has Mortgage,Personal Loan
36,11,105,95814,3,4.741838048700683,2,259,1,1,0,0,True,1
50,25,127,90245,1,3.805419023069484,1,327,0,0,0,0,True,1
28,0,149,95818,3,5.748921369827252,2,0,0,0,0,0,False,1
59,34,151,95096,3,2.6125105277535625,1,194,0,0,1,0,True,1
45,21,124,94536,1,4.669793981161134,2,0,0,0,1,0,False,1
52,27,106,92661,2,3.31549400860281,2,290,0,0,0,0,True,1
35,9,184,90247,1,1.6468125018119728,2,92,0,0,1,0,True,1
33,7,120,95814,3,5.450859716555366,2,295,1,1,0,0,True,1
45,19,171,94601,3,4.112686479138147,2,0,0,0,1,0,False,1
55,29,158,94109,3,5.046808094918802,1,0,0,0,1,0,False,1
29,3,163,95977,2,4.646142650926793,3,302,0,0,0,0,True,1
37,11,120,94720,1,2.1289644587895085,2,0,0,0,0,0,False,1
49,23,172,95060,1,4.2220607401388275,2,0,0,0,0,0,False,1
36,12,105,94305,3,3.3837498509765993,3,0,0,0,0,0,False,1
51,26,139,95130,3,3.1628435315350965,1,206,0,0,1,0,True,1
41,17,140,94113,3,5.119257811106717,3,0,0,1,0,0,False,1
46,20,168,94306,2,1.3326134700349168,2,0,0,0,0,0,False,1
60,36,118,94305,2,4.501321238203532,2,303,0,0,1,0,True,1
50,24,145,94050,3,2.6727458645479025,1,344,0,0,0,0,True,1
58,33,131,94911,3,2.3887062324564305,1,0,0,0,0,1,False,1
55,27,168,94549,2,8.345625450474937,2,320,0,0,1,0,True,1
40,16,132,92182,1,4.093871547572233,3,0,0,0,0,0,False,1
41,16,93,90558,2,3.4854393854425343,2,0,0,0,0,1,False,1
37,11,100,95033,2,2.5522525252606987,2,0,0,0,0,0,False,1
38,14,188,94086,1,3.752265611636897,2,0,0,0,1,0,False,1
49,25,100,91360,2,3.6184295290036403,2,0,0,0,0,0,False,1
46,21,160,92043,3,4.805651790250559,2,297,0,0,1,0,True,1
34,10,142,90071,3,3.294577353601997,2,30,0,1,1,1,True,1
29,4,171,94022,2,2.0043379252486937,2,0,0,0,0,0,False,1
35,9,137,95864,3,6.430866238036849,3,316,0,0,0,0,True,1
58,32,158,93943,3,4.617270082105188,2,162,0,0,0,1,True,1
61,36,175,91373,1,7.1989894536428665,2,69,0,0,0,0,True,1
43,17,140,94964,2,3.6176266694681205,2,0,0,0,0,0,False,1
60,36,175,93387,2,2.897361778290705,1,0,0,1,1,1,False,1
60,34,160,94301,2,6.168427583760531,2,0,0,0,1,0,False,1
28,3,160,92646,4,1.6819053767630496,2,417,0,1,1,0,True,1
35,10,134,94595,3,4.794269439781296,2,0,0,0,1,0,False,1
56,31,121,93702,3,0.5153177522181647,2,13,0,1,1,0,True,1
46,22,145,92680,4,5.956267453498345,1,0,0,0,0,1,False,1
41,16,92,94305,4,3.7909656145562343,2,0,0,0,0,0,False,1
31,6,100,94116,1,3.367519605084236,2,0,0,0,0,0,False,1
51,21,153,90649,1,4.9846773010122085,2,0,0,0,0,0,False,1
45,19,112,95822,3,2.0895674829718933,1,13,0,0,0,0,True,1
30,6,164,93942,3,5.727917567111503,2,0,0,0,0,0,False,1
56,32,130,91327,2,1.009541875949484,1,327,0,1,1,1,True,1
47,23,147,94025,4,3.464052159613013,2,0,0,0,0,0,False,1
54,28,172,95063,1,5.297775403252047,2,0,0,0,0,0,False,1
55,29,179,94307,2,6.4322617421209145,2,371,0,0,1,0,True,1
36,11,121,94304,3,3.0948424040824865,2,247,0,0,0,1,True,1
46,20,120,94934,3,5.43566041304441,2,0,0,0,1,0,False,1
47,22,124,90037,2,0.30813574617725886,2,0,0,0,1,0,False,1
45,21,148,92674,3,6.051341079922138,1,0,0,0,0,0,False,1
45,21,156,92008,2,6.08205129581404,2,0,0,0,0,0,False,1
27,2,142,92036,3,5.534803237963405,1,0,0,0,0,0,False,1
44,19,170,94304,2,1.1687606823075622,3,0,0,0,1,0,False,1
55,31,152,90262,2,2.850780599912562,2,262,0,0,1,0,True,1
42,16,118,94579,3,3.9924899307649238,2,0,0,0,0,0,False,1
32,8,127,94717,3,5.980420562370946,2,74,0,0,0,0,True,1
38,13,152,91322,2,6.152436583582169,1,0,0,0,1,0,False,1
48,24,148,94121,3,5.289247479157486,2,0,0,1,1,0,False,1
50,24,158,92148,2,5.8514910926407,1,274,0,0,1,0,True,1
46,20,120,95088,3,3.4650897918189276,2,306,0,0,0,0,True,1
31,7,133,95612,1,4.377086851280538,2,0,0,0,0,0,False,1
49,23,188,92007,3,1.508916342786645,1,174,0,0,0,0,True,1
33,6,169,94718,2,5.488913215180748,2,0,0,1,1,0,False,1
29,5,118,92273,2,3.5706658953498116,2,0,0,0,0,0,False,1
34,10,163,92093,3,5.756365872863651,3,0,1,0,0,0,False,1
40,15,133,95058,2,2.176198144403126,2,304,0,0,0,0,True,1
33,8,179,92096,4,2.8695614312512774,2,515,0,0,1,0,True,1
59,33,124,92182,3,4.938344931240623,1,172,0,0,0,0,True,1
47,21,164,94025,4,3.294148488022089,2,0,0,0,0,0,False,1
44,20,183,91651,1,3.2365760798882253,2,0,0,0,0,0,False,1
36,12,155,91319,3,6.480345620221625,1,0,0,0,0,0,False,1
48,23,128,92612,2,1.9353299174934384,3,31,0,0,0,0,True,1
40,15,103,95020,1,2.1839947361212975,2,0,0,0,0,0,False,1
27,2,134,93107,2,2.6089311763187726,2,436,0,0,0,0,True,1
30,5,113,91708,3,4.95518932418161,2,0,0,0,0,1,False,1
46,20,137,95835,2,4.762475788625685,1,0,0,0,1,0,False,1
33,8,126,91689,3,4.612710843168928,2,0,0,0,0,1,False,1
32,6,146,92111,3,4.208091846932039,1,352,0,0,0,0,True,1
37,12,179,94307,2,1.3270532823262675,1,0,0,0,0,0,False,1
56,31,191,90087,1,6.821000603285611,3,0,0,0,1,0,False,1
27,1,191,92084,3,5.4505435309437225,2,0,0,1,1,0,False,1
39,14,160,94023,1,2.7668202799055126,2,0,0,0,0,0,False,1
43,19,141,94041,3,3.986521851540193,1,357,0,0,0,0,True,1
40,15,163,95532,1,7.1182236750385055,2,0,0,0,0,0,False,1
64,40,105,92612,1,3.0006246584283653,2,282,0,0,0,0,True,1
35,9,175,90093,3,2.5416518469391898,2,324,0,0,0,0,True,1
32,7,82,90602,2,3.4165548818121434,2,0,0,0,0,1,False,1
34,8,123,94022,1,3.2310926858639104,3,0,0,0,1,0,False,1
47,21,113,94601,3,2.5495209296633536,2,0,0,0,1,0,False,1
34,8,164,94720,3,7.046246257520356,3,0,0,0,1,0,False,1
32,6,105,94541,2,3.538656603327445,2,0,0,0,0,0,False,1
44,20,131,91103,3,1.202420020075004,1,0,0,0,1,0,False,1
53,27,159,90095,3,7.2852751506457,2,106,0,1,1,0,True,1
52,25,177,94555,2,7.605152586910217,2,286,0,0,1,0,True,1
53,28,175,91361,1,7.582344251740239,2,0,0,0,0,0,False,1
42,18,99,95037,2,4.1707784884951735,2,0,0,0,1,0,False,1
56,31,191,90085,1,6.717745387993777,2,0,0,1,1,0,False,1
32,6,138,95827,1,4.115822994617942,3,101,0,0,0,0,True,1
44,19,103,91375,2,4.281432443201041,2,0,0,0,1,0,False,1
53,27,172,95062,1,4.8704264841406975,2,0,0,0,0,0,False,1
40,15,113,94707,4,3.2417845323952212,1,0,0,0,0,1,False,1
43,19,161,93397,1,1.4209854101811854,3,0,0,0,0,0,False,1
62,37,133,95049,2,5.999972399107439,2,0,0,0,1,0,False,1
36,11,184,91306,2,6.154733819992165,1,0,0,0,0,0,False,1
36,9,117,92705,2,4.1983140803124614,1,0,0,0,0,0,False,1
35,9,93,94119,1,3.542593381271391,3,0,0,0,0,0,False,1
56,31,112,95019,1,2.624395226249261,3,0,0,0,0,0,False,1
40,14,79,94360,3,3.184619757343037,1,0,0,1,1,0,False,1
38,12,167,94720,1,5.3318025414266925,1,0,0,0,0,0,False,1
49,24,110,95825,3,4.50831033855851,2,0,0,0,0,0,False,1
46,20,149,94022,1,3.4736476734364903,3,0,0,0,1,0,False,1
44,20,170,91332,4,0.9416538755747689,1,555,0,1,1,0,True,1
45,20,113,90048,3,2.60385410191401,2,334,0,0,0,0,True,1
31,7,97,94201,1,3.8638890611450405,3,147,0,0,0,0,True,1
35,10,164,94720,1,5.639058593317517,2,0,0,0,0,0,False,1
50,24,181,95818,2,1.6351210396104447,1,0,0,0,1,0,False,1
33,8,138,92714,1,6.194887339305351,2,0,0,0,0,0,False,1
31,7,109,94305,2,3.2036063870863503,3,47,0,0,0,0,True,1
32,7,141,91365,3,2.9903029056275208,3,0,0,0,1,0,False,1
61,35,182,90094,2,3.3406097253113125,3,0,0,0,0,0,False,1
38,12,139,95711,2,2.1477578673054847,1,453,0,0,1,0,True,1
63,37,162,94064,3,5.48944081294673,2,0,0,0,1,0,False,1
59,33,110,94095,1,3.610079842009152,2,265,0,0,0,0,True,1
33,7,174,95051,3,1.0817205038485511,2,0,0,1,1,0,False,1
55,29,158,90089,3,0.5427920577253655,1,332,0,0,0,0,True,1
45,20,134,90706,1,4.915198659402131,3,0,0,0,1,0,False,1
58,33,186,94303,1,4.561065521628844,2,207,0,0,1,0,True,1
33,8,160,95058,2,0.7419306248116637,2,0,0,0,0,0,False,1
43,17,135,95795,1,4.881678698187952,2,199,0,0,0,0,True,1
54,30,192,92052,3,5.481330098936928,2,552,0,1,1,1,True,1
40,16,109,91366,1,3.2649900895170463,1,0,0,0,1,0,False,1
33,8,139,91360,2,3.1011067516164497,2,0,0,0,1,0,False,1
52,27,150,90331,2,3.4862961418229763,1,0,0,0,1,0,False,1
45,21,171,92035,4,4.003191875954126,1,321,0,1,1,1,True,1
43,18,129,91119,2,2.782331336275379,2,0,0,0,0,0,False,1
53,29,139,90071,2,1.2995713201502044,2,0,0,0,0,0,False,1
49,24,166,93355,4,5.945722351712786,2,0,0,0,0,0,False,1
38,13,125,92037,4,0.8200967411855888,2,75,0,0,0,0,True,1
33,8,155,94106,4,7.703244722436377,3,0,0,0,0,1,False,1
49,24,139,90245,2,3.361711861606649,2,240,0,0,1,0,True,1
29,4,134,95768,3,5.444673280630887,1,0,0,0,0,0,False,1
33,7,169,95982,2,5.148472212921863,3,346,0,0,1,0,True,1
56,29,144,90645,1,4.547750582233167,2,0,0,0,0,0,False,1
38,13,122,91117,3,2.1478806413115974,2,0,0,0,1,0,False,1
59,33,121,91732,3,1.7798783339743158,3,273,0,0,0,0,True,1
52,26,184,93114,2,4.612309774889006,2,456,0,0,0,0,True,1
39,14,157,92156,1,4.886601190399747,3,0,0,0,0,0,False,1
43,19,135,94113,3,4.866247615639312,3,0,0,0,0,0,False,1
45,21,135,95135,3,4.115438650859888,1,215,0,0,0,0,True,1
44,20,142,90279,3,4.233426635015583,2,0,0,0,0,0,False,1
44,19,105,95049,3,3.818202437120206,2,370,0,0,0,0,True,1
43,19,123,91106,2,1.303835346966948,1,0,0,0,1,0,False,1
45,19,122,90066,2,3.1958454083414702,3,0,0,0,1,0,False,1
45,15,137,90642,1,4.1796232388173,3,0,1,0,0,0,False,1
33,9,141,94080,4,3.589218540983583,3,0,0,0,0,0,False,1
58,31,159,94581,2,5.625896084274075,3,386,0,1,1,1,True,1
32,7,75,94305,3,3.36293472703339,1,0,0,0,0,1,False,1
56,32,98,94109,2,3.867600410408742,3,0,0,0,0,0,False,1
62,37,171,94700,3,3.3041755496126166,1,281,0,1,1,0,True,1
34,10,160,92092,4,5.62779430926286,2,0,0,0,0,0,False,1
50,24,167,90077,3,0.8231287388937829,1,317,0,0,0,0,True,1
36,11,144,92681,1,5.364339224830472,2,0,0,0,1,0,False,1
40,16,155,94584,3,4.881539280847775,2,0,0,0,1,0,False,1
31,6,120,92182,2,3.4652429585300157,3,0,0,0,1,0,False,1
52,27,147,92656,3,7.001744666217293,1,0,0,0,0,0,False,1
59,34,134,92613,3,0.5362439852936225,2,0,0,0,0,0,False,1
50,25,157,90302,2,4.622815786712758,1,0,0,0,1,0,False,1
33,9,151,90133,3,5.32888945608541,2,129,0,0,1,0,True,1
57,32,125,93959,1,3.963973812188132,2,112,0,1,1,0,True,1
55,31,119,95037,1,1.5398160597366513,3,0,0,0,0,0,False,1
41,17,150,90095,3,6.71143107512348,2,113,0,1,1,0,True,1
42,17,172,91347,2,1.245184916280187,1,434,0,1,1,1,True,1
47,22,109,91380,2,3.540228152160095,3,0,0,0,1,0,False,1
35,11,170,91106,2,5.152991204949365,2,232,0,0,1,0,True,1
48,21,181,94556,1,7.2375929750771775,2,293,0,0,1,0,True,1
36,11,116,94720,4,2.5718926010127197,2,0,0,0,0,1,False,1
36,11,115,94106,1,3.3125962448524198,2,0,0,0,0,0,False,1
52,26,121,90502,1,2.969609465902563,3,0,0,0,0,1,False,1
56,31,191,90061,1,4.705610842727767,2,0,0,1,1,0,False,1
44,18,170,94599,3,4.2404511765712165,2,0,0,0,1,0,False,1
45,20,136,90221,4,2.877975359600335,2,0,0,0,0,0,False,1
62,37,105,92623,1,3.070762409324695,2,284,0,0,0,0,True,1
47,22,95,92109,2,2.982142351513083,1,0,0,0,0,0,False,1
47,22,113,91391,1,3.2766394154271805,3,0,0,0,1,0,False,1
29,4,183,92126,3,2.2128004681584876,2,610,0,0,0,0,True,1
31,5,130,93106,1,1.4919222448854148,1,316,0,0,1,0,True,1
33,7,123,94028,1,2.8043995718517936,3,0,0,0,0,0,False,1
63,38,134,91785,2,3.8102121572756085,3,176,0,0,0,0,True,1
58,34,191,91677,2,1.2604500396649438,1,0,0,1,0,1,False,1
56,32,132,92652,3,5.23907013659583,1,0,0,0,0,1,False,1
57,32,88,94106,2,3.0420387731780005,2,0,0,0,1,0,False,1
36,11,101,91154,3,3.1049842031979518,1,0,0,0,1,0,False,1
32,7,71,94305,3,3.214615593078136,1,0,0,0,1,0,False,1
47,23,163,90249,2,6.137354313049387,2,0,0,1,1,0,False,1
54,30,163,95536,3,4.230920677916958,2,0,0,0,0,0,False,1
34,9,161,94106,3,7.80155120804892,3,0,0,0,0,1,False,1
35,10,141,92678,1,5.4991345870959325,2,0,0,0,0,0,False,1
54,27,121,94514,2,5.942620457749232,3,241,0,1,1,0,True,1
56,31,163,90091,1,5.906779223779449,2,0,0,1,1,0,False,1
45,19,157,94022,1,3.407445772459175,3,0,0,0,1,0,False,1
32,7,156,92165,2,5.19201699071744,2,0,0,0,1,0,False,1
37,11,127,91370,3,3.6211433475898547,3,0,0,0,1,0,False,1
40,14,136,94022,1,3.355531580177063,3,0,0,0,1,0,False,1
49,24,106,95814,4,3.9935374643171664,3,0,0,0,0,0,False,1
43,19,123,91106,3,1.2930056870667597,1,0,0,0,1,0,False,1
62,38,96,90272,2,3.980212569436246,1,300,0,0,1,0,True,1
41,16,156,93372,1,2.9191051822374274,2,0,1,1,1,1,False,1
38,12,139,95832,3,5.4776330495342025,1,0,0,0,1,0,False,1
43,19,163,94119,4,7.39614755911223,2,0,0,0,0,1,False,1
52,28,172,93405,1,1.7811825122060552,2,0,0,1,1,1,False,1
43,17,132,94939,3,5.252084517488137,2,0,0,0,0,0,False,1
36,11,179,94308,2,1.3423133026686902,1,0,0,0,0,0,False,1
34,7,189,91408,3,8.892961905071072,3,0,0,0,0,0,False,1
61,35,179,90080,2,3.2824675543108195,3,0,0,0,0,0,False,1
56,32,131,90245,3,3.2450245640631925,2,303,0,0,1,0,True,1
54,28,187,91332,2,3.3632428245137853,3,189,0,1,1,1,True,1
52,27,168,90084,2,3.0141493354887787,2,0,0,0,0,0,False,1
38,13,120,94565,3,3.5207924447454233,2,0,0,0,0,0,False,1
30,5,167,95054,3,0.7999360344709388,2,0,0,1,1,0,False,1
59,34,187,93407,4,5.7515748872755275,3,0,0,0,0,0,False,1
29,3,133,92060,3,1.8066993124162862,2,0,0,0,0,0,False,1
41,14,163,94720,3,6.0259917778656265,2,0,0,0,0,0,False,1
50,26,192,92065,3,5.4582540339340815,3,590,0,0,1,0,True,1
52,27,130,90083,3,4.117615393892336,2,0,0,1,1,0,False,1
64,39,144,95610,4,6.451724214673057,2,0,0,0,1,0,False,1
31,7,191,90249,1,0.0005765656734134095,1,0,0,0,0,0,False,1
59,32,140,90643,2,4.3156857191611815,2,0,0,0,0,0,False,1
50,24,166,90075,3,0.8485805858186777,1,318,0,0,0,0,True,1
44,18,135,95814,1,6.51101282856744,2,333,0,1,1,0,True,1
56,32,142,93324,2,2.5397883891820445,2,0,0,0,0,0,False,1
46,20,140,94976,2,2.684201876365212,2,0,0,0,0,0,False,1
31,5,143,95114,3,4.640247853771383,2,353,0,0,0,0,True,1
26,0,194,92094,3,6.25850690589264,3,0,0,1,1,0,False,1
36,11,96,91368,2,3.283024097763413,2,0,0,0,1,0,False,1
26,0,178,92028,3,2.1823657578599103,1,0,0,0,0,0,False,1
51,25,171,90089,3,0.6696967197295074,1,316,0,0,0,0,True,1
52,27,122,93306,2,2.960641967616275,2,0,0,0,0,0,False,1
29,4,164,95056,3,0.6600486539764316,2,0,0,1,1,0,False,1
59,34,159,95046,2,3.756757435049654,2,0,0,0,0,0,False,1
38,12,123,94723,1,2.240042200496001,2,0,0,0,1,0,False,1
45,19,129,94928,3,5.965902853204889,2,0,0,0,1,0,False,1
52,26,182,95196,3,4.220119142566199,2,0,0,0,0,0,False,1
51,25,181,92013,2,5.62407758372172,2,0,0,0,1,0,False,1
27,1,129,94798,3,2.8700383053658594,2,0,0,0,0,0,False,1
40,14,132,90021,4,1.2378896743314556,2,379,0,0,0,0,True,1
38,13,145,92028,2,5.221065365147954,1,0,0,0,0,0,False,1
52,27,99,91363,3,4.207176529854667,3,0,0,0,0,0,False,1
45,20,111,90025,2,2.577175556029032,1,0,0,0,0,0,False,1
37,13,82,94304,3,3.067343906777774,1,0,0,0,0,0,False,1
52,27,140,93107,4,2.690856081618414,2,394,0,0,0,0,True,1
56,32,172,93407,4,6.4812087094932,3,0,0,0,0,0,False,1
28,2,143,95154,3,5.069579182029825,2,368,0,0,0,0,True,1
32,5,171,94720,2,4.784502322115791,2,46,1,0,0,0,True,1
42,16,173,93106,3,6.052772969292997,1,0,0,0,0,0,False,1
50,24,167,90076,3,0.8316519486613431,1,317,0,0,0,0,True,1
40,13,138,93488,1,3.885575426224118,3,135,0,1,1,1,True,1
36,11,114,94717,4,2.5209961316770055,2,0,0,0,0,0,False,1
38,13,144,94049,3,1.575250422327143,3,0,0,0,0,0,False,1
28,3,191,94507,3,4.015750930606921,2,0,0,0,1,0,False,1
41,16,114,94705,3,3.350004410706917,1,0,0,0,0,0,False,1
37,13,180,92152,2,2.7212942543547602,3,0,0,1,1,1,False,1
42,16,121,92738,3,4.152708737963274,2,429,0,0,1,0,True,1
54,28,107,94110,3,1.9443563863983242,2,0,0,0,0,0,False,1
43,19,189,92085,3,4.39897277083248,3,597,0,0,1,0,True,1
61,36,162,91312,1,3.659187159853273,2,236,0,1,1,1,True,1
45,19,103,91378,3,4.582051410978034,2,0,0,0,1,0,False,1
59,34,154,91104,1,2.727805045290046,1,7,0,0,0,0,True,1
63,38,134,91808,2,3.8233108614643228,3,168,0,0,0,0,True,1
56,31,185,92039,3,2.444083240539262,2,328,0,0,0,0,True,1
27,2,117,90041,2,1.2983980627172635,2,0,0,0,0,0,False,1
34,9,164,92087,4,5.27578262198525,2,0,0,0,0,0,False,1
50,24,159,95132,3,3.2430233108726094,1,210,0,0,1,0,True,1
44,20,124,94538,1,4.291495679525236,2,0,0,0,1,0,False,1
54,29,159,92646,3,6.350858673550858,1,0,0,0,1,0,False,1
34,9,166,91107,1,6.460586095295672,3,453,0,0,0,0,True,1
59,33,163,94789,3,3.653680714963965,1,221,0,0,0,0,True,1
31,6,141,90035,3,1.5831770549244546,2,393,0,0,1,0,True,1
26,0,175,92028,3,2.3994676465493643,1,0,0,0,0,0,False,1
52,25,195,91370,2,9.663251329068103,2,0,0,0,0,0,False,1
32,6,131,94022,1,2.900654850953819,2,0,0,0,0,0,False,1
31,6,116,90054,3,3.008406173040596,1,0,0,0,1,0,False,1
48,23,184,92066,4,2.2608915637121414,2,447,0,0,1,0,True,1
43,18,156,92663,3,4.150939938155251,1,0,0,0,0,0,False,1
33,8,130,92053,3,0.40363033601726855,3,36,0,0,0,0,True,1
45,21,131,92054,4,5.6376784281029995,2,5,0,0,0,0,True,1
39,13,147,93107,2,3.0594660296559546,2,360,0,0,0,0,True,1
57,33,188,91177,4,4.046046878016352,2,533,0,1,1,1,True,1
41,17,125,90475,2,2.346511532967468,2,0,0,0,0,0,False,1
50,22,121,90635,2,3.4200268338707507,2,0,0,0,0,0,False,1
61,35,132,90639,2,3.9114666159540965,2,0,0,0,0,0,False,1
52,28,152,92008,2,5.4484701025101465,2,0,0,0,0,0,False,1
43,18,138,93302,3,5.258909020599335,1,0,0,0,0,0,False,1
33,9,131,90058,2,2.0527661240750557,2,0,0,0,1,0,False,1
56,31,160,95013,3,4.931812062130817,2,172,0,0,0,0,True,1
60,36,141,92676,3,0.9157103375550711,1,0,0,0,1,0,False,1
42,16,138,94959,2,4.014201265542319,2,0,0,0,0,0,False,1
55,30,132,90670,2,4.360399184848748,2,0,0,0,0,0,False,1
33,8,177,94720,2,8.484913618897831,1,0,0,0,0,0,False,1
49,25,133,94902,4,2.8182086041843646,1,0,0,0,0,1,False,1
30,6,190,92027,2,4.444220361479883,2,0,0,0,1,0,False,1
54,29,132,93897,4,4.780407429898673,2,0,0,0,0,0,False,1
39,15,133,95010,3,4.724765764705943,2,138,0,0,0,0,True,1
52,26,131,95000,1,0.9875057351882037,3,0,0,0,0,0,False,1
36,10,123,94720,1,2.3031283546600747,2,0,0,0,0,0,False,1
35,10,164,94720,1,5.533920124964624,2,0,0,0,0,0,False,1
44,18,141,92667,3,4.463398945563025,2,434,0,0,1,0,True,1
58,32,121,95018,1,2.814586266144764,3,0,0,0,0,0,False,1
51,26,133,95611,2,5.393119294003864,2,0,0,0,1,0,False,1
43,17,168,94598,3,4.3319510028437875,2,0,0,0,1,0,False,1
54,29,135,90095,3,4.937730613676921,2,11,0,1,1,0,True,1
57,32,186,90080,1,5.900683101006377,3,0,0,0,1,0,False,1
58,34,153,92008,2,5.059013509384638,2,0,0,0,0,0,False,1
49,25,147,92675,3,5.1630715613744,1,0,0,0,0,1,False,1
43,18,181,94099,3,1.7875112656134164,1,0,0,0,1,0,False,1
41,16,165,94595,3,4.539961465882871,2,0,0,0,1,0,False,1
50,24,127,92675,4,1.647693543993172,1,324,0,0,1,0,True,1
61,35,142,95030,1,5.252282407679959,3,0,0,0,0,0,False,1
41,15,177,91359,2,1.2494796842411586,2,341,0,1,1,1,True,1
41,16,138,91101,2,2.9,2,0,0,0,1,0,False,1
42,17,97,94304,3,3.299865251563112,1,0,0,0,0,1,False,1
31,7,134,94901,4,3.7582035212521063,1,0,0,0,0,1,False,1
32,8,126,94716,3,5.853101513270527,2,64,0,0,0,0,True,1
59,34,146,91319,2,2.3148194057105846,1,282,0,1,1,1,True,1
32,6,153,93018,2,4.10673176150272,2,0,0,0,0,0,False,1
44,20,133,94113,3,4.2723520331144975,2,0,0,0,1,0,False,1
44,20,159,92106,2,4.874383289070057,3,0,0,0,0,0,False,1
37,11,117,93106,1,1.3395822482109823,2,266,0,0,1,0,True,1
28,2,135,92785,3,5.951700992410151,2,431,0,0,1,0,True,1
58,33,150,90095,2,4.339987669944827,2,0,0,0,0,0,False,1
27,2,168,95020,1,0.14193413634198881,2,0,0,0,0,0,False,1
34,10,116,92106,3,2.4599679337845437,2,0,0,0,0,0,False,1
36,12,152,95027,2,2.8120045433185057,2,174,0,0,0,0,True,1
26,1,121,90037,2,1.1030353826435555,2,0,0,0,0,0,False,1
31,6,135,95710,1,2.434980973839614,3,0,0,0,0,0,False,1
45,19,130,94533,1,5.780373949041025,3,227,1,1,1,0,True,1
50,24,162,94305,2,1.4438754396343914,2,0,0,0,1,0,False,1
47,21,167,94304,2,1.2243279335637158,3,0,0,0,1,0,False,1
42,18,170,91300,3,1.5451391477493686,1,563,0,0,0,0,True,1
34,10,113,94304,3,3.2909595601333783,2,0,0,0,0,0,False,1
28,3,153,92179,3,5.031351269405054,1,0,0,0,1,0,False,1
29,3,163,95818,3,4.4061385220192655,1,0,0,0,0,0,False,1
49,24,114,90502,2,3.427919850862739,3,0,0,0,0,0,False,1
32,6,80,94304,3,3.2401991424424295,1,0,0,1,0,1,False,1
42,18,180,94087,3,3.0639207970422833,1,0,0,0,0,0,False,1
54,29,174,90049,2,2.966487039149595,3,0,0,0,1,0,False,1
51,25,145,91961,2,5.662790451927623,2,0,0,0,1,0,False,1
44,19,137,92459,1,2.2511168745750476,2,0,0,0,0,0,False,1
28,2,162,92646,3,1.9914485451159054,2,423,0,1,1,1,True,1
54,30,172,90043,2,1.491178952507387,1,0,0,0,0,0,False,1
57,32,189,91177,3,4.358562033050747,2,488,0,1,1,1,True,1
34,9,117,92082,4,3.5825652266142156,3,0,0,0,0,0,False,1
41,14,196,95053,1,8.406701266427405,2,0,0,0,0,1,False,1
44,18,92,91173,2,2.8140240789349393,1,0,0,0,1,0,False,1
58,33,178,90067,2,4.1638561276460795,3,0,0,0,1,0,False,1
60,36,171,92610,3,4.19119142759465,1,0,0,0,0,1,False,1
50,26,193,91631,2,6.135494104058578,2,0,0,0,0,0,False,1
27,3,112,90048,2,1.5777320547446032,2,0,0,0,0,0,False,1
34,9,157,92068,3,5.624215780463066,2,262,0,0,0,0,True,1
58,30,130,95132,2,2.5660585134830654,2,145,0,0,1,0,True,1
43,17,94,92209,1,3.9373774067840968,1,70,0,0,0,0,True,1
44,19,125,90046,1,5.280491989510501,2,155,0,0,0,0,True,1
40,15,174,94108,3,2.8047752504004384,1,0,0,0,0,0,False,1
38,12,166,91758,1,3.9603221473580543,2,0,0,0,0,0,False,1
34,8,126,94720,2,3.7778781605928637,2,0,0,0,0,0,False,1
50,24,146,93109,2,3.0078336817075564,1,0,0,0,1,0,False,1
55,30,113,94604,3,3.670948768095772,2,0,0,0,1,0,False,1
40,15,189,94304,3,4.200656625741951,1,0,0,0,0,0,False,1
58,29,161,91802,3,8.102056474077964,2,0,0,0,0,0,False,1
45,18,121,92722,3,3.8877421667562837,2,429,0,0,1,0,True,1
29,3,148,92171,2,4.16098544647736,1,0,0,0,1,0,False,1
62,38,101,94306,2,3.901096999485598,3,294,0,0,1,0,True,1
48,24,113,91378,1,2.565709421767892,2,0,0,0,1,0,False,1
33,9,100,90554,2,3.2127823933174513,2,0,0,0,0,0,False,1
41,17,134,91108,1,1.8037653094978356,2,0,0,0,1,0,False,1
49,24,145,94044,3,2.853622119380771,1,349,0,0,0,0,True,1
60,35,167,95003,2,4.851480429207414,2,191,0,0,0,1,True,1
58,33,155,94302,2,4.616225593328155,2,0,0,0,1,0,False,1
38,12,142,95778,2,1.1744599840341818,2,437,0,0,0,0,True,1
63,38,181,93955,1,1.229404119816088,1,546,0,0,0,0,True,1
58,29,162,94551,2,7.985005459840457,2,333,0,0,1,0,True,1
46,20,175,94304,2,2.89153163454367,2,0,0,0,1,0,False,1
40,16,77,94305,3,3.3954522226031316,2,0,0,0,0,0,False,1
40,16,96,95814,2,4.333394178652868,2,235,0,1,1,0,True,1
48,23,163,94304,2,1.9808374268283724,2,0,0,0,1,0,False,1
53,27,134,90444,2,1.1238951484854809,1,0,0,0,0,0,False,1
48,24,175,93014,1,6.314004733397673,3,0,0,0,0,0,False,1
53,28,132,94717,1,1.562323550819716,2,0,0,0,1,0,False,1
45,20,168,94304,2,1.6177717703008416,2,0,0,0,1,0,False,1
47,23,116,91378,1,2.5371716513546327,3,0,0,0,1,0,False,1
33,7,153,95826,3,5.127668160622702,1,0,0,0,1,0,False,1
34,10,139,90086,3,6.038022639180181,2,126,0,0,0,0,True,1
